0,1,2,3,4,5,6
23-11-20 23:22,1.33E+18,"@fetcshaa 💮Netflix Premium 30k💮

Ready. TF Lgsg dapat akun. WA utk fast response 🤗 (https://t.co/GDVTioS1pe)

💠Trus… https://t.co/3F45TL6NiQ",0,0,Twitter for Android,http://twitter.com/download/android
23-11-20 23:21,1.33E+18,RT @KontanNews: BNI Syariah bakal luncurkan uang elektronik syariah https://t.co/dxkVDO4Vap #bank,1,0,Twitter for iPhone,http://twitter.com/download/iphone
23-11-20 23:19,1.33E+18,@Regista1757 @BNI Uda d bagi bagi ke karyawannya 😂,0,0,Twitter for Android,http://twitter.com/download/android
23-11-20 23:18,1.33E+18,"@Tlswd_ @andammaa @AndreMonggesan1 iya ni.. bni blm cair... Jangan jangan uangnya uda d pakai, untuk d bagi bagi ma karyawannyab😂",0,0,Twitter for Android,http://twitter.com/download/android
23-11-20 23:17,1.33E+18,"@watchfess 💮Netflix Premium 30k💮

Ready. TF Lgsg dapat akun. WA utk fast response 🤗 (https://t.co/GDVTioS1pe)

💠Tru… https://t.co/09FfDy9bBT",0,0,Twitter for Android,http://twitter.com/download/android
23-11-20 23:16,1.33E+18,@biji_melinjo @BankofAmerica @BNI @bank_indonesia @bankmandiri @Bankboubyan @sidbiofficial @MaybankID @BankBTNcoid… https://t.co/piMYcSKe6N,0,0,Twitter Web App,https://mobile.twitter.com
23-11-20 23:15,1.33E+18,IDRPOKER PKV GAMES MERUPAKAN SITUS YANG SUDAH BERDIRI SEJAK 2012 LALU. AGEN PKV INI BEKERJA SAMA DENGAN BANK TERNAM… https://t.co/oCU6zhmFYl,0,0,Twitter Web App,https://mobile.twitter.com
23-11-20 23:15,1.33E+18,IDRPOKER PKV GAMES MERUPAKAN SITUS YANG SUDAH BERDIRI SEJAK 2012 LALU. AGEN PKV INI BEKERJA SAMA DENGAN BANK TERNAM… https://t.co/F2iOAvShyP,0,0,Twitter Web App,https://mobile.twitter.com
23-11-20 23:15,1.33E+18,[sz] tf 22k in rush bisa dana/bni,0,0,Sell Kpop Zone,https://twitter.com/sellkpopzone
23-11-20 23:15,1.33E+18,"Bunga deposito BRI turun jadi 3,63%, BCA 3,25%, Bank Mandiri 3,75%, BNI 3,25% https://t.co/GHSOyih1CB #Deposito",0,0,Kontan Tweet,http://www.kontan.co.id
24-11-20 23:59,1.33E+18,"RT @onespacestore: HELP RT [#PreOrder_OSS] 
IZ*ONE -  ONE REELER ACT IV

💰270k/ver 🏷️DP 160k
💰810k/set 🏷️DP 500k

✔️Include ems+tax
✔️DP/Fu…",125,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:56,1.33E+18,"punten, kalo BNI !UPI hari ini buka ga ya?",0,0,DrupiFess,https://biol.be
24-11-20 23:55,1.33E+18,"@aerbee Hai  Kak, mohon maaf atas kendalanya. Agar kami apat melakukan pengecekan bisa diinformasikan detail kendal… https://t.co/A28alQNNNg",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/
24-11-20 23:52,1.33E+18,"RT @nanananons: start: 25 nov 2020
end: 5 dec 2020

🧚 payment system:
— dp 25k/each
— fullpayment

dana/bni/shopeepay

pelunasan via sh00pe…",5,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:50,1.33E+18,"RT @clovejswoo: PO RESONANCE PT.2
(Arrival Ver.) 

💰 275K || DP 160K 

✔EMS+TAX
✔Web Ktown4u
✔Direct EMS
✔CO🍊 
🎁 Freebies 
💳BNI/DANA/OVO
📍J…",11,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:50,1.33E+18,"RT @Ronnie_Rusli: Daftar pengidap penyakit kronis
(all debt due Global Bond)
1. Pertamina
2. Inalum
3. Pelindo 2 and 3
4. Garuda
5. Mandiri…",121,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:49,1.33E+18,RT @Indomaret: Dapatkan hematnya produk-produk Promo HEBOH hanya di Indomaret selama periode 25 November - 1 Desember 2020. S&amp;K Debit/Kredi…,3,0,Twitter Web App,https://mobile.twitter.com
24-11-20 23:48,1.33E+18,"Transfer k No rekening
BRI 411401008723530
BCA 7771084161
BNI 0252850369
a/n Mohamad Ridwan, minta nama, alamat sma… https://t.co/xCVXoqRMY2",0,0,twittbot.net,http://twittbot.net/
24-11-20 23:48,1.33E+18,"@rdiee87 @rdiee87 Pagi, Sahabat. Perihal pencairan, silakan ulangi kembali secara berkala menggunakan pc/laptop mel… https://t.co/jmvdwg3GJo",0,0,Socio Enterprise,https://www.infomedia.co.id
24-11-20 23:47,1.33E+18,"RT @PurpleCaliSkies: Jika berkenan, boleh sekali berapapun sumbangannya ke:
90012597746 (Jenius/BTPN) a.n Arika Fadia Putri Kairuzan
atau
0…",43,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:46,1.33E+18,😷 As BNI members we are all having to adjust and deal with no 'face to face' meetings - but it might just be an unp… https://t.co/MK8DdE9FLu,0,0,IFTTT,https://ifttt.com
24-11-20 23:39,1.33E+18,Ada yg mau tukeran Dana ke BNI ga? 🥺,0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:30,1.33E+18,RT @Indomaret: Dapatkan hematnya produk-produk Promo HEBOH hanya di Indomaret selama periode 25 November - 1 Desember 2020. S&amp;K Debit/Kredi…,3,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:30,1.33E+18,@BNICustomerCare @BNI Admin semoga sehat selalu mau bertanya apakah ada pembukaan loker bagian Cc.,0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:30,1.33E+18,#CariAlamat Alamat ATM BNI KCP Sidrap Makassar https://t.co/QUvohpkUeP,0,0,carialamatTwit,http://www.carialamat.com
24-11-20 23:23,1.33E+18,"@goodboiyy Halo kak, Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silahkan kakak hubungi BNI
Li… https://t.co/R856rd3QOe",0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:21,1.33E+18,"@bapaukacang_jr Halo kak, Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silahkan kakak hubungi B… https://t.co/qKhj5EDn8m",0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:20,1.33E+18,"@BNICustomerCare @BNI Saya mau bertanya, kenapa tidak bisa login aplikasi ya ada pesan ""user id sudah diaktifasi pa… https://t.co/dhNCA9t6Qn",0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 23:20,1.33E+18,RT @Indomaret: Dapatkan hematnya produk-produk Promo HEBOH hanya di Indomaret selama periode 25 November - 1 Desember 2020. S&amp;K Debit/Kredi…,3,0,Twitter for iPhone,http://twitter.com/download/iphone
24-11-20 23:18,1.33E+18,@BNI ini nipu ya min... soalnya Di atm gak ada Saldo nya.. padahal cuma buat buku tabungan tapi biaya sampe 3juta..… https://t.co/COcjoacEbA,0,0,Twitter Web App,https://mobile.twitter.com
24-11-20 23:15,1.33E+18,"✔️Jimin 75k✅✅
✔️Tae 85k✅✅
✔️Jk 85k✅✅
✔️Rm 40k✅✅
✔️Jhope 35k✅✅
-All mem pc 30k✅❌
-Polaroid PC 100k✅✅
-Photo frame +… https://t.co/VuKZYglKJF",0,0,Twitter for iPhone,http://twitter.com/download/iphone
24-11-20 23:13,1.33E+18,"yo bener, wedok kadang gaiso mandiri. 
kadang bri, bca, bni ngono.",0,1,Twitter for iPhone,http://twitter.com/download/iphone
24-11-20 23:12,1.33E+18,"Hadiah langsung bagi 46ribu pemenang setiap bulan dg bertransaksi via BNI E-Channel, BNI Kartu Debit &amp; BNI Debit Online. S&amp;K #RBT2014",0,0,twittbot.net,http://twittbot.net/
24-11-20 23:05,1.33E+18,"OPEN PO KAI - Mini Album Vol.1 [KAI (开)]

PRICE
280k/Ver.
DP 130k

Payment:
BNI/BCA
DANA/OVO

- FIX PRICE (Tax + EM… https://t.co/Isw0LmmKDW",0,1,Twitter for iPhone,http://twitter.com/download/iphone
24-11-20 23:00,1.33E+18,Dapatkan hematnya produk-produk Promo HEBOH hanya di Indomaret selama periode 25 November - 1 Desember 2020. S&amp;K De… https://t.co/MeY8drEd3I,3,3,TweetDeck,https://about.twitter.com/products/tweetdeck
24-11-20 22:59,1.33E+18,"RT @Ronnie_Rusli: Daftar pengidap penyakit kronis
(all debt due Global Bond)
1. Pertamina
2. Inalum
3. Pelindo 2 and 3
4. Garuda
5. Mandiri…",121,0,Twitter for Android,http://twitter.com/download/android
24-11-20 22:59,1.33E+18,@KemnakerRI Saya yang gelombang pertama bacth 1 sampai sekarang belum menerima digel 2 ini.  semua data valid dan s… https://t.co/aMWyN3pR1q,0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 22:58,1.33E+18,Je vois y’a bcp de rif sur Twitter zehma y’a pas des Bni Znassen comme moi ?,0,0,Twitter for iPhone,http://twitter.com/download/iphone
24-11-20 22:57,1.33E+18,"@BTS_twt ✔️Jimin 75k✅✅
✔️Tae 85k✅✅
✔️Jk 85k✅✅
✔️Rm 40k✅✅
✔️Jhope 35k✅✅
-All mem pc 30k✅❌
-Polaroid PC 100k✅✅
-Photo… https://t.co/E4jlE76GV2",0,0,Twitter for iPhone,http://twitter.com/download/iphone
24-11-20 22:55,1.33E+18,"Ini bun saya ada info baru, Sudah Cair ke Rekening BCA, BNI, Mandiri, CIMB Niaga Cek BLT BPJS Subsidi Upah Gelomban… https://t.co/KeS5BhIKPx",0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 22:48,1.33E+18,"Setelah order dan barang yg kamu pesan tersedia, kamu bisa melakukan pembayaran transfer via BCA, CIMB niaga, BRI &amp; BNI",0,0,twittbot.net,http://twittbot.net/
24-11-20 22:47,1.33E+18,"RT @Ronnie_Rusli: Daftar pengidap penyakit kronis
(all debt due Global Bond)
1. Pertamina
2. Inalum
3. Pelindo 2 and 3
4. Garuda
5. Mandiri…",121,0,Twitter for Android,http://twitter.com/download/android
24-11-20 22:45,1.33E+18,@Ongcip90 Selamat pagi. Untuk layanan Mikrotrans selain kartu jak lingko dapat menggunakan kartu uang elektronik Ja… https://t.co/pj5TSqw1oB,0,0,TweetDeck,https://about.twitter.com/products/tweetdeck
24-11-20 22:35,1.33E+18,"Sebagiannya jadi Bank BUMN, Mandiri, BNI, BRI juga.",0,0,Twitter Web App,https://mobile.twitter.com
24-11-20 22:35,1.33E+18,"@Tommy_Tomod @KemnakerRI Sabar bang ane juga blm cair ni BANK BNI,  tunggu aja bang sampe awal bln desember tahap 5",0,0,Twitter for Android,http://twitter.com/download/android
24-11-20 22:34,1.33E+18,"@KemnakerRI Sampai dengan malam td, saya cek di rek bni saya blm ada trnferan dana BSU, pdhl di GEL 1 sy sdh meneri… https://t.co/IwUbjgKr2G",0,0,Twitter Web App,https://mobile.twitter.com
24-11-20 22:34,1.33E+18,@Acengkone2 @KemnakerRI @idafauziyah BNI syariah udah banyak yg cair tadi malam,0,1,Twitter for Android,http://twitter.com/download/android
25-11-20 23:58,1.33E+18,Bank BNI Sudah Mengembalikan Saldo Saya - https://t.co/9hOzxBE0lY CC @BNICustomerCare,0,0,MediaKonsumenID,http://www.mediakonsumen.com
25-11-20 23:57,1.33E+18,"need cv gopay ke bni 50k dong

#zonauang",0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 23:56,1.33E+18,"@BNICustomerCare pagi min, mau tanya. Kan bukti pembayaran UKT saya hilang dan saya bayarnya lewat teller, di caban… https://t.co/FbrvXC0p3G",0,0,Twitter Web App,https://mobile.twitter.com
25-11-20 23:56,1.33E+18,"@ferryutomooo  PIN, User ID dan password e-Banking agar tidak diinformasikan kepada pihak lain, termasuk kepada pih… https://t.co/0MwWliRUEK",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/
25-11-20 23:52,1.33E+18,"@dnwandana Maaf ya Kak Dana, sampai saat ini fitur BNI Debit Online/VCN masih dalam proses peningkatan Layanan. Jan… https://t.co/SbQ4ZKJprN",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/
25-11-20 23:44,1.33E+18,@Noleslyy bni,0,1,Twitter for Android,http://twitter.com/download/android
25-11-20 23:37,1.33E+18,@bebastanyaa BNI syariah,0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 23:33,1.33E+18,"@fairuz_salwa Tipe wanita MANDIRI ...
Tapi kalo adanya BNI, BCA, atau BRI juga gpp :-)",0,1,Twitter for Android,http://twitter.com/download/android
25-11-20 23:31,1.33E+18,"@BNI selamat pagi min, apakah selama pandemi pelayanan di teller atau cs dibatasi 60 orang di bank KCP? Kami harus… https://t.co/yWAqxLe0kw",0,0,Twitter for iPhone,http://twitter.com/download/iphone
25-11-20 23:31,1.33E+18,"Jasa Like foto instagram murah VIA PULSA/BNI. 4000like=40rb, bisa dibagi maks 10 foto. harga berlaku kelipatan. minat? 0838 1110 4464",0,0,twittbot.net,http://twittbot.net/
25-11-20 23:29,1.33E+18,@bebastanyaa BNI Syariah nder,0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 23:23,1.33E+18,@bebastanyaa Di bni syariahnya nder,0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 23:22,1.33E+18,mautanya! klo mau bikin tabungan bni syariah itu di bank bni biasa ato gmn sik wkwk ak gatau tolong Infonya guys,0,5,Bebastanyaa,https://twitter.com/askrlcare
25-11-20 23:19,1.33E+18,"@kumparan waduh, aku juga punya ATM BNI, gimana nih",0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 23:17,1.33E+18,@bahruldul @KemnakerRI @idafauziyah @BPJSTKinfo @BNI @BNICustomerCare ini liet nya bgmn cr nya kak,0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 23:15,1.33E+18,"Gunakan Debit BCA dan BNI 46 sebagai pembayaran di JNE Kalimantan Blitar, Mudah dan Praktis.#JNEBLITAR",0,0,twittbot.net,http://twittbot.net/
25-11-20 23:09,1.33E+18,"tolonk yg punya kenalan ordal bni kasih tau aku dong, gila jam segini saingan mak2nya udh serame itu",0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 23:01,1.33E+18,"Jasa Like foto instagram murah VIA PULSA/BNI. 3000like=30rb, bisa dibagi maks 10 foto. harga berlaku kelipatan. minat? 0838 1110 4464",0,0,twittbot.net,http://twittbot.net/
25-11-20 22:59,1.33E+18,@masmasjawabgt Transfer bni,0,0,Twitter for Android,http://twitter.com/download/android
25-11-20 22:42,1.33E+18,Info lengkap mengenai Rejeki BNI Taplus 2014 klik https://t.co/DUT21cKjFL #RBT2014,0,0,twittbot.net,http://twittbot.net/
25-11-20 22:27,1.33E+18,Baru saja mengirim video @ BNI Pekalongan https://t.co/oH00VtmYSK,0,0,Instagram,http://instagram.com
25-11-20 22:26,1.33E+18,Baru saja mengirim video @ BNI Pekalongan https://t.co/FeiduG19sY,0,0,Instagram,http://instagram.com
25-11-20 22:22,1.33E+18,@BNI Kak tolong infonya dong di sms banking saya ada penarikan saldo sebanyak 17 juta dengan berita BV TRK TRF STD… https://t.co/cFelfeAXYe,0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:59,1.33E+18,"@two8store_ Halo kak, Mohon Maaf atas ketidaknyamanannya. Untuk informasi lebih lanjut silahkan kakak hubungi BNI L… https://t.co/YbdoFnozOP",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:59,1.33E+18,"RT @Ronnie_Rusli: Daftar pengidap penyakit kronis
(all debt due Global Bond)
1. Pertamina
2. Inalum
3. Pelindo 2 and 3
4. Garuda
5. Mandiri…",121,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:56,1.33E+18,Halo BNI @BNI ini gimana ya rekening saya sudah terpotong tapi saldo belum masuk? Sudah saya tunggu sejak tadi male… https://t.co/afrsGpWYFg,0,1,Twitter for Android,http://twitter.com/download/android
26-11-20 23:49,1.33E+18,"@Adriantook Hai Kak, terima kasih atas infonya ya. Akan kami teruskan ke pihak terkait. Mohon Kakak selalu berhati-… https://t.co/rEApYiHG7u",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/
26-11-20 23:48,1.33E+18,"Transfer k No rekening
BRI 411401008723530
BCA 7771084161
BNI 0252850369
a/n Mohamad Ridwan, minta nama, alamat sma… https://t.co/qg953JUS4G",0,0,twittbot.net,http://twittbot.net/
26-11-20 23:44,1.33E+18,"@zyietha_pinkers Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BN… https://t.co/JzUi4eKMr0",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:43,1.33E+18,"@amassptr Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveC… https://t.co/GhiKOD68P7",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:43,1.33E+18,"@nvptri  Halo Kak, DM Kakak akan segera kami respon ya. Mohon menunggu ya Kak. Tks -Giani-",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/
26-11-20 23:36,1.33E+18,@BNI bisa gak yg Prakerja sama BLT pencairannya langsung masuk atm mereka aja. Kasihan yang baru dapat bantuan BSU… https://t.co/qYca8IXfHu,0,0,Twitter for iPhone,http://twitter.com/download/iphone
26-11-20 23:34,1.33E+18,"Peringati Hari Guru, BNI Syariah Gelar Webinar Bersama ESQ - https://t.co/Dv9UYwjYuP via @Shareaholic",0,0,Twitter Web App,https://mobile.twitter.com
26-11-20 23:31,1.33E+18,Jasa Followers instagram murah VIA BNI. 1000Followers=30rb. harga berlaku kelipatan. minat? 0838 1110 4464,0,0,twittbot.net,http://twittbot.net/
26-11-20 23:30,1.33E+18,"@jenduckiechan  Hai Kak, mengenai pencairan BNI Tapenas jika dilakukan sebelum jatuh tempo, maka dikenakan biaya ke… https://t.co/egOgYxcvhm",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/
26-11-20 23:22,1.33E+18,@discountfess Selain BRI BCA BNI Mandiri kena 3k emang ges,0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:22,1.33E+18,"@urTylenol Hai Kak, mohon maaf atas kendalanya ya. Saat ini BNI Mobile Banking kami terpantau normal, silahkan dico… https://t.co/8VPiBENlUf",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/
26-11-20 23:11,1.33E+18,"@lusiyapaya @BNICustomerCare . Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan ka… https://t.co/Qxa2i0393B",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:05,1.33E+18,"Eeitss tak ketinggalan! Bagi Kalian yang suka gunakan Shopee dan kartu Kredit BNI serta TAP Cash, ada juga nih prom… https://t.co/vLxzXPOcVF",1,7,Hootsuite Inc.,https://www.hootsuite.com
26-11-20 23:04,1.33E+18,"@lusiyapaya Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
Liv… https://t.co/In7WOjJSPO",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 23:01,1.33E+18,Jasa Followers instagram murah VIA BNI. 500Followers=15rb. harga berlaku kelipatan. minat? 0838 1110 4464,0,0,twittbot.net,http://twittbot.net/
26-11-20 22:54,1.33E+18,"Menyediakan layanan bank online 24 jam nonstop yang di awali bank lokal BCA, BRI, BNI, MANDIRI, DANAMON, CIMB NIAGA… https://t.co/67uNdUZICn",0,0,Twitter Web App,https://mobile.twitter.com
26-11-20 22:51,1.33E+18,"@HerlanggaARV @gojekindonesia . Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan k… https://t.co/sWjH1K1yx5",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:48,1.33E+18,"Setelah order dan barang yg kamu pesan tersedia, kamu bisa melakukan pembayaran transfer via BCA, CIMB niaga, BRI &amp; BNI",0,0,twittbot.net,http://twittbot.net/
26-11-20 22:47,1.33E+18,"@gojekindonesia Permisi admin @gojekindonesia. Pagi ini saya topup Gopay lewat M banking BNI, tertulis transaksi to… https://t.co/QyvxeaFEhu",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:46,1.33E+18,@mhmmdsykrn_ @discountfess Bni syari'ah? Kok bisa aaaa 😭,0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:45,1.33E+18,"@BNI Maaf izin tanya, rekening pasif masih bisa menerima uang transferan dari rek. Lain, apakah uangnya masih bisa kita ambil??",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:40,1.33E+18,"RT @BNI: Kalian pasti udah kangen liburan kan? Paham banget kok kalo kangen itu berat. Nah, BNI kasih kamu kesempatan untuk bisa liburan am…",3,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:39,1.33E+18,"RT @BNI: Berbagai produk pilihan yg bisa menunjang penampilan sehari-hari bisa kamu dapatkan di Urban Icon. Dgn Kartu Kredit, Kartu Debit,…",2,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:32,1.33E+18,"Di hari yang penuh keutamaan ini, mari tunaikan Sedekah untuk meraih ridha Allah swt. Salurkan melalui transfer rek… https://t.co/cAzcqvyjEk",0,1,Twitter for Android,http://twitter.com/download/android
26-11-20 22:16,1.33E+18,Giat Anggota Polsek Gandrungmangu melaksanakan Thunder Patrol di ATM BNI Gandrungmangu Cilacap situasi aman dan kon… https://t.co/adHYQc6vPu,0,0,Instagram,http://instagram.com
26-11-20 22:12,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/0puUkar7gl",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:12,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/yRvOVVAIgd",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:11,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/VeUJolWYs7",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:11,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/XlhH5Ky2nP",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:10,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/aTT9GUnMSO",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:09,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/eu2HDWddCi",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:09,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/a5K9Oc77ia",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:08,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/Tjep8SXm58",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:08,1.33E+18,"@urTylenol Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
Live… https://t.co/vm66h3ETx9",0,0,Twitter for Android,http://twitter.com/download/android
26-11-20 22:07,1.33E+18,"Halo kak,Mohon maaf atas ketidaknyamanannya.
Untuk informasi lebih lanjut silakan kakak hubungi BNI
LiveChat WhastA… https://t.co/my6RLIDByS",0,0,Twitter for Android,http://twitter.com/download/android
27-11-20 23:58,1.33E+18,@awnstvn halo bni,0,0,Twitter for iPhone,http://twitter.com/download/iphone;
27-11-20 23:51,1.33E+18,"@galonnnnn_ Hai Kak, saat ini layanan BNI Mobile Banking terpantau normal ya. Silakan kakak coba kembali secara ber… https://t.co/DOlwd0Tqew",0,0,BNI Socio Twitter,https://www.bni.co.id/id-id/;
27-11-20 23:44,1.33E+18,@melvyn_huey @moutune2 Inspector general of BNI 🤲🏾,0,0,Twitter for iPhone,http://twitter.com/download/iphone;
27-11-20 23:43,1.33E+18,"@amaliamii @bankmandiri waaah noted ok Mii! Thank you yaa, nanti aku coba deh BNI. Aku ada surat ket kerja tp dikir… https://t.co/yMLevkF6jM",0,0,Twitter for iPhone,http://twitter.com/download/iphone;
27-11-20 23:38,1.33E+18,penasaran wangi parfum 100k / 2 ml apa bisa ngalahin aroma gorengan (5k for 3 pcs) BNI Sudirman yaaa ~~,0,0,Twitter Web App,https://mobile.twitter.com;
27-11-20 23:36,1.33E+18,@TrCd19 Sik bni,0,0,Twitter for iPhone,http://twitter.com/download/iphone;
27-11-20 23:34,1.33E+18,bisa convert ke ovo/gopay/dana/bni/mandiri/bca,0,0,twittbot.net,http://twittbot.net/;
27-11-20 23:30,1.33E+18,@istighfarrr bank bni?,0,0,Twitter Web App,https://mobile.twitter.com;
27-11-20 23:29,1.33E+18,@stanmenfess Bni,0,0,Twitter for Android,http://twitter.com/download/android;
27-11-20 23:25,1.33E+18,WTF BNI????!!!!!,0,0,Twitter for iPhone,http://twitter.com/download/iphone;
27-11-20 23:22,1.33E+18,"@BNICustomerCare @BNI sumpah kecewa bgt sama mbanking bni, males lg gue pake bni. Pengen ngapa2in susah!",0,0,Twitter for Android,http://twitter.com/download/android;
27-11-20 23:21,1.33E+18,"@BNI gmn ini, msh blm bisa juga mbanking nya. Masih freeze. Tolong dong dibenerin. Jadi susah mo ngpa2in :'(",0,0,TweetCaster for Android,http://www.tweetcaster.com;
27-11-20 23:19,1.33E+18,@KemnakerRI Tahap 4 BNI kapan ni cair,0,1,Twitter for Android,http://twitter.com/download/android;
27-11-20 23:13,1.33E+18,My #BNI group @PegBNI https://t.co/kc9PlvU6jZ,0,0,Twitter for iPhone,http://twitter.com/download/iphone;
27-11-20 23:12,1.33E+18,"@JatimFess buset, akehe cs bni sing nge rep",0,0,Twitter for Android,http://twitter.com/download/android;
27-11-20 23:09,1.33E+18,@Arifin30792737 @Rasyidalghany92 @KemnakerRI @BNI Boleh minta bukti pencairan bath 2 nya kak yg dr bni,0,0,Twitter for Android,http://twitter.com/download/android;
27-11-20 23:01,1.33E+18,"@tryelvianii Pilih hayo mandiri,bca,bni,bri?",0,2,Twitter for Android,http://twitter.com/download/android;
27-11-20 22:57,1.33E+18,"Ekonomi Mulai Bergerak, BNI Catat Transaksi Uang Elektronik Naik 50 % di Oktober  https://t.co/CQyKLI9hjM https://t.co/EppBhtRRAx",0,0,dlvr.it,https://dlvrit.com/;
27-11-20 22:54,1.33E+18,"@squidwardfess sekilas mirip bni asia afrika bdg ya allah, maap siwer😭",0,1,Twitter for Android,http://twitter.com/download/android;
27-11-20 22:54,1.33E+18,#RT @IvanMisner More info : https://t.co/9HMZDld6bw  #BNI #BNIGlobal #BNIFamily https://t.co/Ovu9EQVw0c,0,0,IFTTT,https://ifttt.com;
27-11-20 22:53,1.33E+18,@nolongerdazai_ @BNI Si lelet BNI,0,0,Twitter Web App,https://mobile.twitter.com;
27-11-20 22:45,1.33E+18,"rek kalo mau ganti nomor hp yg dipake buat bikin rekening bni pas awal, itu harus ke kantor cabang bni atau bisa lewat atm?",0,1,Jatimfess,https://twitter.com/jatimfess;
27-11-20 22:38,1.33E+18,@agustiinass @fbajri mengingatkanku pada abg bni kampret waktu itu @tahlahdahmales,0,0,Twitter for iPhone,http://twitter.com/download/iphone;
